@relation 'seismic-bumps_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute '0.334energy+0.315maxenergy+0.314nbumps+0.31 gpuls+0.255nbumps4...' numeric
@attribute 0.433ghazard=a-0.388ghazard=b+0.349seismoacoustic=a-0.3seismoacoustic=b-0.251gdenergy... numeric
@attribute '0.49 nbumps5+0.434maxenergy+0.398energy-0.285nbumps2-0.266nbumps...' numeric
@attribute -0.544seismic=a+0.544seismic=b-0.343ghazard=c-0.331seismoacoustic=c-0.215nbumps... numeric
@attribute -0.54seismoacoustic=b+0.448seismoacoustic=a+0.329ghazard=c+0.313seismoacoustic=c+0.226gdenergy... numeric
@attribute 0.396genergy-0.389seismoacoustic=c+0.358gpuls+0.326gdpuls-0.325ghazard=c... numeric
@attribute 0.427genergy-0.411gdenergy-0.373gdpuls-0.285nbumps2+0.274gpuls... numeric
@attribute -0.587ghazard=b+0.439ghazard=a+0.311ghazard=c-0.283seismoacoustic=a+0.254seismoacoustic=b... numeric
@attribute -0.784nbumps4-0.406shift+0.404nbumps5+0.122nbumps2-0.093gdpuls... numeric
@attribute -0.702shift-0.48nbumps3+0.276nbumps4-0.264genergy+0.226nbumps2... numeric
@attribute -0.643nbumps2+0.564nbumps3-0.418shift-0.201genergy-0.108nbumps5... numeric
@attribute class {1,0}

@data
0.792839,1.440495,-0.882274,1.283598,0.301747,-1.509831,-0.476064,0.029978,0.928414,-0.135953,0.000195,0
-0.391332,0.322065,-0.224308,2.104306,1.153269,-0.63435,0.192534,0.129118,0.7086,0.290572,0.165322,0
-0.529686,0.406192,-0.20215,2.13176,1.041053,-0.810765,0.266464,0.072063,0.734485,0.301842,0.156068,0
-0.605582,0.463198,-0.198785,2.148746,0.974412,-0.911628,0.332922,0.027874,0.752838,0.306106,0.148855,0
0.242417,0.511115,-0.728456,1.649493,0.956543,-0.760969,-0.619998,0.314645,0.784252,0.519958,-0.661367,0
0.766552,0.08844,-0.690137,1.524037,1.428356,-0.066031,-1.183823,0.669014,0.641237,0.502118,-0.604992,0
0.31629,-0.317939,-0.172325,1.923875,1.831965,0.350884,-0.68391,0.667216,0.497907,0.269108,0.249202,0
0.351218,0.636214,-0.597963,1.636616,0.966975,-0.739243,-0.415669,0.278252,0.719593,-0.390709,0.890768,0
-0.331278,0.248377,-0.204635,2.085319,1.220562,-0.543124,0.072106,0.197544,0.683512,0.292157,0.175842,0
-0.527658,0.408312,-0.205301,2.131874,1.041289,-0.809326,0.273436,0.068846,0.735429,0.301042,0.155417,0
0.045878,-0.069932,-0.194527,1.993738,1.570358,-0.027354,-0.341011,0.457793,0.579568,0.276856,0.21697,0
1.04027,0.088721,-0.527074,1.471638,1.580534,0.161943,-1.162274,0.745124,0.530649,-0.411162,0.96484,0
0.216568,-0.214046,-0.189882,1.952367,1.728669,0.205921,-0.528174,0.575693,0.532549,0.270116,0.235708,0
0.122226,0.70645,-0.757539,1.694585,0.792227,-0.979822,-0.309252,0.140702,0.845221,0.517062,-0.687148,0
-0.184846,0.103341,-0.183731,2.045713,1.366983,-0.334452,-0.139289,0.32382,0.635116,0.28993,0.195622,0
-0.599099,0.950846,-0.077324,-0.650892,0.438426,0.201876,-0.535591,-0.26056,0.352383,0.323623,1.270644,0
0.39658,1.296456,-0.324093,-1.149544,0.327146,0.232341,-1.132945,-0.097065,0.331296,-0.357041,2.005656,0
-0.622856,-0.060505,0.228122,-0.366936,1.354085,1.381193,-0.784217,0.129646,0.133105,0.964478,0.629242,1
1.906062,1.87696,0.852473,-0.715228,0.633035,0.202554,-0.436659,-0.195849,-2.670643,1.323596,1.583594,0
-0.891454,0.108944,0.265744,-0.31289,1.133986,1.036919,-0.625828,0.011306,0.185834,0.985028,0.609531,0
-1.060105,0.296492,0.225889,-0.263036,0.954564,0.787955,-0.333876,-0.15793,0.249136,0.984344,0.583687,0
-0.355665,-0.319939,0.261733,-0.438649,1.619242,1.76063,-1.157244,0.353591,0.046785,0.95901,0.663762,0
-1.212393,0.440274,0.209966,-0.222971,0.805449,0.573373,-0.130949,-0.280784,0.296774,0.988077,0.564691,0
1.177511,-3.92472,0.163153,1.749649,-1.189814,-1.402377,0.39323,-2.401576,0.576216,0.15554,0.182269,0
1.635352,-3.257894,-0.147849,1.364528,-1.713799,-1.996854,0.218197,-2.517842,0.684053,-0.506536,0.8673,0
0.938691,-3.735084,0.166054,1.805421,-1.405195,-1.724414,0.626455,-2.552367,0.637718,0.167547,0.15835,0
1.718793,-4.394279,0.187379,1.615053,-0.681077,-0.655725,-0.229374,-2.013596,0.421991,0.134418,0.242509,0
1.269633,-4.00644,0.168607,1.726316,-1.102201,-1.274458,0.28304,-2.333494,0.549314,0.15218,0.19271,0
1.156019,-3.896008,0.154344,1.756989,-1.215169,-1.436124,0.441818,-2.428739,0.586076,0.154706,0.17824,0
1.69689,-3.562933,-0.38794,1.336585,-1.532866,-1.721485,-0.12769,-2.377949,0.70939,0.379296,-0.668773,0
3.485524,-3.532465,-1.42415,0.315582,-1.492992,-1.308552,-2.133656,-1.743096,0.744909,0.804496,-2.279496,0
2.652258,-4.324461,-0.376162,1.108405,-0.668729,-0.434671,-1.087025,-1.764362,0.458628,0.331403,-0.57593,0
2.231606,-3.702736,-0.178979,1.229196,-1.188553,-1.201481,-0.294957,-2.176157,0.541182,-0.543451,0.919738,0
1.120945,-3.868981,0.154356,1.763934,-1.244918,-1.48127,0.474909,-2.450788,0.594915,0.155373,0.173225,0
2.808192,-3.674694,-0.933736,0.781764,-1.339277,-1.241505,-1.24455,-1.973302,0.686498,0.572919,-1.462127,1
5.160631,-3.124168,0.790893,1.059171,-0.608429,-0.634961,-0.671295,-1.81672,-2.602809,0.44014,1.276935,0
1.768906,-4.312036,0.089707,1.625994,-0.695586,-0.635446,0.012112,-2.125845,0.454943,0.110438,0.225229,0
1.171963,-3.873312,0.125645,1.759523,-1.21754,-1.427858,0.510612,-2.460628,0.595369,0.147459,0.172896,0
1.862302,-3.630098,-0.441016,1.309914,-1.415048,-1.523422,-0.136522,-2.349162,0.690967,0.359839,-0.663877,0
0.302137,-1.105458,-0.240976,1.936063,-0.763657,-0.146053,1.07363,1.294195,0.623545,0.223525,0.138575,0
0.492691,-1.279041,-0.226614,1.886269,-0.579491,0.121517,0.835386,1.439871,0.566137,0.216415,0.159999,0
0.930378,-1.62678,-0.231949,1.783451,-0.184502,0.712911,0.407921,1.716106,0.453054,0.193288,0.20311,0
0.388613,-1.178793,-0.238477,1.914707,-0.683181,-0.027087,0.978288,1.354099,0.599437,0.219499,0.147675,0
0.299739,-1.120376,-0.228223,1.932859,-0.756676,-0.141702,1.036408,1.311993,0.617935,0.22591,0.140429,0
1.21557,-1.880724,-0.214592,1.71044,0.08754,1.110427,0.064959,1.927605,0.369199,0.18198,0.234778,0
1.47311,-2.06101,-0.236856,1.654799,0.307763,1.448357,-0.128924,2.061705,0.311868,0.164631,0.256191,0
0.644506,-1.365585,-0.254623,1.857969,-0.460442,0.311665,0.76744,1.496323,0.539677,0.203686,0.170281,0
0.166873,-1.000755,-0.238669,1.966063,-0.882187,-0.325765,1.200082,1.210987,0.657871,0.230123,0.123768,0
-0.028366,-0.853626,-0.229464,2.010743,-1.055159,-0.586893,1.371538,1.097473,0.705113,0.241944,0.106495,0
0.55276,-0.420408,-0.673626,1.582767,-1.373445,-0.877529,0.972375,1.123673,0.766065,-0.443495,0.811882,0
0.625951,-0.649447,-0.751319,1.555588,-1.249189,-0.698877,0.607226,1.261427,0.78568,0.464248,-0.724697,0
0.103777,-0.97269,-0.220702,1.976325,-0.927866,-0.401642,1.209536,1.196838,0.665835,0.236671,0.120908,0
1.271205,-1.112633,-0.783261,1.41215,-0.691898,0.148456,0.080351,1.616345,0.635584,0.424405,-0.669619,0
2.78178,-1.410437,-1.168881,0.760214,-0.180435,1.08742,-1.280171,2.249879,0.446279,-0.301591,0.127495,0
1.682761,-0.703163,-1.322897,1.018097,-1.111439,-0.294191,-0.407313,1.608696,0.785003,0.65662,-1.52587,0
0.316818,-1.1538,-0.216563,1.921395,-0.726078,-0.104725,0.975229,1.343101,0.606685,0.224532,0.139981,0
1.93783,-1.275453,-0.49246,1.278776,-0.281826,0.766326,-0.157681,1.862816,0.441826,-0.497016,0.922789,0
1.001118,-1.702381,-0.22396,1.7568,-0.102022,0.826663,0.29737,1.778395,0.428437,0.186026,0.20382,0
0.584161,-1.317299,-0.258671,1.868255,-0.508706,0.236337,0.830075,1.454488,0.556416,0.20317,0.15813,0
0.835091,-1.53351,-0.249764,1.804604,-0.272049,0.584608,0.546063,1.63149,0.48532,0.190938,0.183566,0
1.036347,-1.704508,-0.244663,1.754007,-0.083223,0.862933,0.324007,1.770578,0.429326,0.180884,0.203502,0
0.696244,-1.403503,-0.262798,1.842081,-0.408237,0.387243,0.727652,1.521536,0.52869,0.1965,0.168052,0
0.213577,-1.049645,-0.231694,1.951175,-0.831719,-0.255255,1.127687,1.252935,0.641687,0.227942,0.127871,0
-1.406928,0.603482,0.201734,-0.179927,0.630726,0.314497,0.082752,-0.417044,0.350327,0.991408,0.537622,0
-0.966689,0.276587,0.176602,-0.280431,1.019056,0.902583,-0.291806,-0.167307,0.245574,0.962974,0.574723,0
-0.968452,0.260967,0.189845,-0.283742,1.026184,0.907851,-0.330174,-0.148737,0.239473,0.965102,0.576864,0
0.348458,0.726496,-0.896584,-1.184127,0.61293,0.666662,-1.722932,0.112794,0.420937,1.399993,-1.094966,0
-1.274907,0.514813,0.186653,-0.208261,0.742766,0.487042,-0.007344,-0.353182,0.322576,0.981529,0.547098,0
-0.691912,0.813028,-0.362945,-0.638537,0.464562,0.262189,-0.613933,-0.277368,0.435535,1.202452,-0.296162,0
-1.417611,0.602107,0.20927,-0.179813,0.626494,0.304883,0.07013,-0.412578,0.349334,0.992912,0.537546,0
-0.239,-1.028186,0.979083,-0.671709,2.059704,2.540826,-2.50435,1.047058,-1.045155,-0.464979,-0.038792,0
-1.175709,-0.159085,0.870764,-0.447949,1.181752,1.258756,-1.278071,0.292658,-0.752869,-0.457759,-0.183655,0
-1.639084,0.251346,0.831333,-0.340885,0.759111,0.631524,-0.717862,-0.057929,-0.614357,-0.448997,-0.252116,0
-1.007985,1.062183,-0.335529,-0.567809,0.180174,-0.169179,-0.33034,-0.466621,0.513054,1.221222,-0.328338,0
-0.881558,0.953711,-0.348052,-0.599683,0.301994,0.012815,-0.457258,-0.384866,0.479913,1.211593,-0.317694,0
-1.570424,0.74473,0.192457,-0.141192,0.480819,0.091947,0.270743,-0.535181,0.397489,0.996688,0.516625,0
-1.44811,0.647555,0.189828,-0.171137,0.592762,0.259264,0.152176,-0.458944,0.365971,0.988784,0.526852,0
-1.001283,1.066354,-0.359113,-0.566406,0.183499,-0.15912,-0.30002,-0.479693,0.517637,1.217578,-0.32993,0
-1.259382,0.508595,0.177194,-0.214905,0.759945,0.512409,-0.004933,-0.354004,0.321641,0.975417,0.541168,1
1.628127,2.460931,1.102245,-0.602604,0.10069,-0.552582,0.132245,-0.616881,-2.467528,2.275754,-0.046,0
-0.126733,0.807883,-0.040595,-0.74227,0.740022,0.685773,-0.654197,-0.150959,0.283286,0.285005,1.272699,0
-1.335084,0.565679,0.180295,-0.198061,0.693461,0.411977,0.061991,-0.398441,0.33999,0.979392,0.533737,0
-1.379604,0.625225,0.162353,-0.181632,0.640559,0.339659,0.161913,-0.454056,0.361075,0.980111,0.526996,0
-0.195106,1.37196,-0.782172,-1.043871,0.039285,-0.18487,-0.857326,-0.347071,0.529433,0.519591,0.388855,0
-1.066712,0.341016,0.182852,-0.266986,0.945703,0.785498,-0.224596,-0.218465,0.26638,0.962426,0.556684,0
-1.385806,0.608682,0.178982,-0.185214,0.646096,0.341587,0.11765,-0.433355,0.354251,0.982349,0.528845,0
-1.519523,0.705744,0.189408,-0.154227,0.527794,0.162434,0.225477,-0.505836,0.384986,0.992153,0.519347,0
-0.183371,0.194873,-0.26599,2.053086,1.334584,-0.352177,0.086832,0.208075,0.669869,0.261768,0.16469,0
0.264942,0.871863,-0.576438,1.67328,0.79728,-0.964895,-0.074622,0.084804,0.7809,-0.397263,0.852222,0
-0.404622,0.329661,-0.221539,2.108278,1.142587,-0.653988,0.197429,0.125027,0.711808,0.294856,0.166381,0
-0.195416,0.177325,-0.244738,2.04964,1.337484,-0.355534,0.034974,0.231666,0.662227,0.264773,0.166773,0
-0.395549,0.355915,-0.255625,2.103326,1.144311,-0.638938,0.274818,0.08449,0.721636,0.276298,0.147888,0
-0.362394,0.336014,-0.261256,2.096786,1.171254,-0.596793,0.257725,0.097819,0.71563,0.27368,0.150017,0
-0.258604,0.26204,-0.270203,2.073224,1.262093,-0.458664,0.177104,0.152659,0.692263,0.266102,0.157498,0
-0.301426,0.29513,-0.268236,2.086472,1.223413,-0.522908,0.21423,0.128688,0.705012,0.275741,0.157862,0
-0.065043,1.035855,-0.652342,1.742062,0.56394,-1.319645,0.158653,-0.069723,0.853232,-0.387165,0.829518,0
-0.743749,0.096876,0.375903,1.971208,1.165858,-0.481489,-0.411353,0.370392,-0.212738,-1.15633,-0.651347,0
-0.206583,0.418521,-0.117217,1.547693,0.85079,-0.782556,-1.048408,0.451335,-0.097331,-0.917921,-1.493206,0
-0.807329,0.110286,0.401732,1.977981,1.133397,-0.552265,-0.436652,0.372082,-0.207146,-1.143683,-0.653594,0
-0.493167,0.445108,-0.262879,2.12978,1.049499,-0.777857,0.396848,0.010103,0.751569,0.281646,0.138073,0
-0.096445,0.875267,-0.796271,1.741085,0.609355,-1.249351,-0.066594,-0.011971,0.90618,0.515635,-0.71929,0
-0.427153,0.37166,-0.248285,2.108337,1.121022,-0.676806,0.283897,0.075091,0.726199,0.278625,0.145508,0
-0.077965,0.859331,-0.795799,1.736055,0.627033,-1.223068,-0.08729,0.000846,0.900847,0.514168,-0.717893,0
-0.707116,0.591837,-0.239644,2.177426,0.864759,-1.060573,0.549227,-0.096016,0.797492,0.298353,0.123941,0
-0.303573,0.272242,-0.25022,2.077737,1.23512,-0.507149,0.161242,0.153441,0.694042,0.270921,0.155853,0
-0.216499,0.218487,-0.264173,2.059865,1.307082,-0.395158,0.11311,0.189886,0.677696,0.263753,0.161099,0
-0.487825,0.427776,-0.25288,2.125414,1.061142,-0.764283,0.360986,0.028451,0.745045,0.282465,0.140041,0
1.000655,0.83649,-1.370521,1.196892,0.762553,-0.81606,-1.042303,0.317773,0.907905,0.700812,-1.528668,0
0.141438,-0.053813,-0.281818,1.974486,1.629315,0.089626,-0.205139,0.398657,0.590333,0.238982,0.188744,0
-0.169671,0.212011,-0.289453,2.055185,1.334841,-0.345208,0.140046,0.183456,0.677887,0.257724,0.160804,0
0.322851,0.578369,-0.84231,1.646436,0.976842,-0.688994,-0.380205,0.203893,0.813885,0.483307,-0.690324,0
-1.356008,0.577408,0.186258,-0.192118,0.674477,0.382325,0.069361,-0.404348,0.343424,0.983662,0.535477,0
0.19932,0.916384,-0.970617,-1.136278,0.44992,0.444273,-1.3919,-0.073366,0.490611,1.393796,-1.126102,0
-1.076279,0.38565,0.156646,-0.253424,0.914844,0.750252,-0.13038,-0.264956,0.283418,0.963063,0.555378,0
-0.015345,-1.193055,0.973829,-0.717314,2.244054,2.831819,-2.695566,1.177648,-1.101587,-0.478103,-0.011384,0
-1.43996,0.107537,0.824653,-0.380876,0.921221,0.889477,-0.881063,0.054963,-0.663771,-0.461539,-0.228087,0
-1.437047,0.078951,0.843673,-0.386374,0.939603,0.902671,-0.946492,0.087289,-0.672642,-0.454508,-0.223401,0
-1.834256,0.421214,0.817095,-0.296228,0.582617,0.368239,-0.489142,-0.201996,-0.557031,-0.444462,-0.280257,0
-2.037907,0.594399,0.804921,-0.25054,0.401276,0.095181,-0.260043,-0.347768,-0.498358,-0.438672,-0.309216,0
-1.993782,0.577192,0.792624,-0.256785,0.428684,0.147244,-0.261234,-0.339853,-0.504664,-0.44539,-0.306482,0
-1.960082,0.53111,0.807454,-0.267495,0.468869,0.198555,-0.340683,-0.295438,-0.519887,-0.441711,-0.298671,0
-2.197385,0.745857,0.78387,-0.211834,0.249826,-0.124297,-0.042929,-0.480295,-0.447469,-0.438368,-0.334522,0
-2.092874,0.621748,0.815919,-0.241727,0.363627,0.028335,-0.244434,-0.364527,-0.488687,-0.432004,-0.313684,0
-2.033742,0.58005,0.813088,-0.253467,0.411339,0.104636,-0.290464,-0.332229,-0.502982,-0.43597,-0.306809,0
-1.928052,0.488066,0.820782,-0.277614,0.506939,0.247127,-0.41434,-0.254203,-0.533982,-0.438322,-0.291529,0
-2.211077,0.761315,0.780259,-0.208083,0.235383,-0.143969,-0.018425,-0.49454,-0.442338,-0.439037,-0.337139,0
-2.025666,0.575259,0.811959,-0.254913,0.417448,0.114718,-0.294592,-0.328896,-0.50458,-0.436665,-0.306055,0
-1.950287,0.540501,0.795175,-0.2664,0.46699,0.205344,-0.309522,-0.30897,-0.517187,-0.446711,-0.300192,0
-2.073379,0.645033,0.788005,-0.238765,0.35735,0.04029,-0.171428,-0.396862,-0.481807,-0.443168,-0.317592,0
-2.221303,0.764653,0.783689,-0.206708,0.229259,-0.155856,-0.019731,-0.495565,-0.44114,-0.437331,-0.337577,0
-2.223287,0.778199,0.774921,-0.204084,0.220459,-0.162729,0.010745,-0.510757,-0.436854,-0.440439,-0.339849,0
-2.201845,0.75352,0.780992,-0.210057,0.243238,-0.131697,-0.02874,-0.487888,-0.445116,-0.439395,-0.335668,0
-2.076149,0.604253,0.824418,-0.242425,0.373103,0.046468,-0.273703,-0.345394,-0.496345,-0.429474,-0.304831,0
-1.975599,0.572839,0.785761,-0.25877,0.438055,0.167633,-0.255267,-0.339668,-0.506522,-0.448944,-0.305655,0
-2.034378,0.604047,0.795804,-0.249091,0.397061,0.095553,-0.233827,-0.360004,-0.495386,-0.442219,-0.310969,0
-1.938603,0.512297,0.809604,-0.272082,0.487645,0.227055,-0.366389,-0.279122,-0.526415,-0.441986,-0.294986,0
-1.926817,0.508146,0.806083,-0.273617,0.494573,0.240733,-0.365684,-0.277473,-0.528,-0.44389,-0.294243,0
-1.981906,0.559457,0.799437,-0.260492,0.443016,0.165354,-0.293043,-0.322144,-0.510683,-0.443517,-0.302919,0
-1.917892,0.492106,0.812848,-0.277129,0.507434,0.255642,-0.395883,-0.261229,-0.533246,-0.441874,-0.291484,0
-1.285228,0.730255,0.27384,-0.719616,0.281217,0.103824,-1.094836,-0.13064,-0.439929,-0.217944,-1.12226,0
-1.947387,0.521585,0.807874,-0.269727,0.478565,0.214578,-0.352215,-0.28746,-0.523386,-0.442259,-0.296445,0
-2.007999,0.58133,0.798104,-0.254717,0.419971,0.130523,-0.264427,-0.340466,-0.503278,-0.442737,-0.306604,0
-1.021273,0.772534,0.531255,-0.766831,0.39154,0.259159,-1.093422,-0.051799,-0.552926,-1.113328,0.451819,0
-1.729159,0.314653,0.837073,-0.321998,0.684749,0.513735,-0.64901,-0.105975,-0.592995,-0.442048,-0.26091,0
-1.993184,0.570976,0.798008,-0.257207,0.430879,0.14899,-0.276053,-0.332062,-0.507114,-0.443598,-0.304173,0
-0.982345,0.40783,0.355438,-0.799146,0.587367,0.525137,-1.60544,0.168462,-0.549232,-0.204185,-1.065771,0
-1.912985,0.491786,0.81086,-0.277111,0.508763,0.260217,-0.392527,-0.261826,-0.533614,-0.44274,-0.290778,0
-1.993472,0.530363,0.827779,-0.264432,0.454918,0.162654,-0.373205,-0.284708,-0.51964,-0.432139,-0.297084,0
-2.052733,0.608925,0.803536,-0.246222,0.385641,0.07367,-0.239262,-0.360018,-0.493809,-0.438398,-0.310608,0
-1.340818,0.7851,0.28078,-0.70603,0.225731,0.019876,-1.029229,-0.172674,-0.423387,-0.214277,-1.129781,0
-2.032067,0.586445,0.808585,-0.251587,0.406615,0.10286,-0.27432,-0.339371,-0.501379,-0.437566,-0.306567,0
-1.966331,0.502796,0.834856,-0.268993,0.47875,0.196649,-0.416144,-0.258222,-0.529006,-0.428885,-0.288946,0
-1.931155,0.462433,0.844821,-0.278434,0.51596,0.24685,-0.480875,-0.220646,-0.542339,-0.426514,-0.28166,0
-1.940822,0.485469,0.833161,-0.27395,0.498924,0.229362,-0.434415,-0.245062,-0.534984,-0.430817,-0.286107,0
-1.694339,0.837688,0.199398,-0.112026,0.370207,-0.075153,0.377908,-0.606048,0.427316,1.005409,0.507052,0
-1.153091,1.180226,-0.350708,-0.530721,0.048155,-0.363784,-0.168727,-0.566553,0.554239,1.228299,-0.341739,0
0.14809,1.412029,-0.55512,-1.086941,0.13888,-0.015713,-0.888029,-0.307286,0.487253,0.531771,0.401504,0
-0.612473,0.821204,-0.377464,-0.649505,0.502634,0.329778,-0.5633,-0.295294,0.436399,1.192175,-0.30341,0
-0.051175,0.688761,-0.233164,-0.756436,0.86436,0.888983,-0.651906,-0.126927,0.279276,0.257425,1.278714,0
-0.779303,0.144755,0.154939,-0.326094,1.188085,1.156732,-0.430749,-0.073303,0.205116,0.946089,0.582508,0
-0.641468,0.105659,0.097331,-0.343947,1.278172,1.312652,-0.398873,-0.068549,0.19706,0.92986,0.585074,0
-1.32266,0.580018,0.16328,-0.193184,0.689675,0.413487,0.105049,-0.416739,0.346302,0.979333,0.535313,0
-0.602031,1.165815,-0.012345,-0.62733,0.311321,0.039573,-0.241929,-0.422162,0.397941,0.321454,1.239977,0
-0.965434,0.278783,0.16955,-0.283951,1.02499,0.909105,-0.282649,-0.173551,0.247564,0.959012,0.568292,0
-1.405182,0.605026,0.196682,-0.182063,0.634689,0.319313,0.089679,-0.421351,0.351664,0.988852,0.533703,0
0.675846,1.731845,-0.998928,-1.528355,-0.13779,-0.272643,-1.496522,-0.179269,0.515433,-0.149146,1.121539,0
-1.027683,0.354568,0.150112,-0.263044,0.955019,0.812179,-0.160223,-0.242939,0.273969,0.960079,0.559303,0
-1.283872,0.525459,0.183136,-0.205865,0.734179,0.473968,0.010058,-0.363418,0.32669,0.981585,0.5449,0
-1.694606,0.839,0.200691,-0.109732,0.366401,-0.079257,0.379304,-0.605839,0.427414,1.007295,0.509937,0
-1.705777,0.839698,0.207151,-0.108908,0.360552,-0.090665,0.370962,-0.603447,0.427168,1.008875,0.509928,0
-1.097343,1.145827,-0.333154,-0.541273,0.087782,-0.303683,-0.222881,-0.531936,0.539438,1.229308,-0.333531,0
-1.656058,0.790207,0.214041,-0.123013,0.410909,-0.018611,0.299048,-0.560715,0.410528,1.007212,0.515816,0
-1.497726,0.664834,0.210834,-0.160996,0.554909,0.196573,0.146049,-0.462005,0.369958,0.99791,0.529998,0
-0.995814,0.249029,0.215362,-0.285031,1.020215,0.886319,-0.382524,-0.12752,0.234198,0.971019,0.57806,0
-0.78301,0.890812,-0.3346,-0.617796,0.376569,0.125871,-0.541195,-0.328731,0.456559,1.211889,-0.304218,0
-1.545351,0.721485,0.19654,-0.145856,0.502671,0.124001,0.236992,-0.513978,0.389619,0.99812,0.522474,0
-1.514645,0.683902,0.206151,-0.156182,0.537502,0.171781,0.17611,-0.479541,0.376664,0.997865,0.526939,0
-0.641521,-0.069369,0.236518,-0.379273,1.363345,1.386394,-0.813347,0.136329,0.12906,0.953813,0.613453,0
-0.350525,0.977481,0.054971,-0.688735,0.523713,0.348036,-0.532757,-0.245665,0.325049,0.31847,1.267215,0
-1.459226,0.683465,0.171345,-0.15999,0.56554,0.227649,0.224905,-0.495224,0.379121,0.989273,0.525984,0
-1.606444,0.769564,0.197789,-0.131444,0.447569,0.041387,0.295462,-0.551879,0.405218,1.001597,0.51676,0
-1.360994,0.564549,0.201094,-0.192623,0.676277,0.379681,0.033145,-0.386511,0.338253,0.988546,0.54024,0
-1.024059,0.301919,0.190922,-0.272665,0.98073,0.835939,-0.282538,-0.181367,0.253526,0.968096,0.569668,0
-1.203064,0.445799,0.196174,-0.226171,0.812237,0.586651,-0.10678,-0.292893,0.299638,0.981506,0.558077,0
0.68248,0.520661,-0.752039,-1.272833,0.913665,1.087356,-2.005636,0.35659,0.257133,0.487851,0.500364,1
1.425393,1.828536,1.686162,-0.262757,0.729647,0.187124,0.280168,-0.407578,-2.692337,2.047512,0.848832,0
-1.169551,0.411477,0.201865,-0.235616,0.846253,0.63521,-0.15772,-0.262749,0.287991,0.980767,0.562596,0
-0.230415,0.439061,-0.355015,-0.748296,0.884134,0.884849,-1.089645,0.025824,0.312891,1.181967,-0.248396,1
1.424904,0.885111,0.835222,-0.367334,1.384432,1.124801,-0.501173,0.065852,-2.80679,1.936667,0.903573,0
-0.787923,0.108331,0.195756,-0.326277,1.192657,1.152368,-0.529562,-0.022894,0.189905,0.959977,0.598523,0
-0.602285,0.752985,-0.371509,-0.655627,0.538117,0.375603,-0.676283,-0.232578,0.416783,1.198485,-0.286627,0
-0.515127,0.462014,-0.256069,2.140403,1.021368,-0.816348,0.412943,0.001525,0.755826,0.288345,0.144597,0
0.150964,0.822332,-0.617899,1.686521,0.774042,-1.016165,-0.154211,0.118634,0.780588,-0.388919,0.86317,0
-0.545994,0.449397,-0.226789,2.139856,1.012515,-0.842034,0.355368,0.02518,0.74971,0.295147,0.147037,0
-0.141363,0.111693,-0.219952,2.040762,1.387209,-0.287347,-0.077682,0.298826,0.6393,0.275621,0.188265,0
1.82216,0.965551,-1.753139,0.699328,0.70911,-0.737576,-1.921749,0.622274,0.865541,0.02264,-0.770023,0
0.411693,0.628272,-0.632021,1.627415,1.00372,-0.668578,-0.3775,0.267455,0.718409,-0.404985,0.885961,0
0.196648,-0.14658,-0.232746,1.962956,1.68795,0.165815,-0.383126,0.499736,0.556048,0.255868,0.219162,0
0.999128,-0.011414,-0.794237,1.483251,1.602604,0.232988,-1.177133,0.700669,0.61677,0.46354,-0.604568,0
1.783397,0.397736,-1.104596,1.015912,1.377861,0.083009,-1.674616,0.789242,0.638609,-0.219987,0.105928,0
-0.096681,0.111913,-0.251516,2.034686,1.413752,-0.237315,-0.034705,0.283016,0.64183,0.265064,0.182685,0
0.051916,-0.002288,-0.256896,2.000109,1.546679,-0.037438,-0.170369,0.371907,0.605043,0.256258,0.196002,0
0.41672,-0.291097,-0.263996,1.912909,1.877968,0.457838,-0.522979,0.59953,0.511523,0.235117,0.229139,0
0.208952,-0.106808,-0.275374,1.966774,1.67918,0.167123,-0.275417,0.446912,0.572344,0.244521,0.207397,0
0.815217,-0.540387,-0.323101,1.832063,2.205822,0.969303,-0.752189,0.771608,0.434738,0.203828,0.256254,0
0.61407,-0.458991,-0.258702,1.863295,2.063052,0.730812,-0.741265,0.736226,0.456455,0.225234,0.248809,0
0.025841,0.059457,-0.288258,2.015237,1.501833,-0.091074,-0.048282,0.308072,0.627425,0.252535,0.187932,0
1.267927,-1.902015,-0.239452,1.694632,0.136198,1.185075,0.067462,1.930614,0.364961,0.168627,0.224974,0
2.111776,-1.02403,-1.345761,0.916018,-0.726632,0.283934,-0.778967,1.853412,0.682264,0.62683,-1.494396,0
2.390374,-1.738597,-0.579658,1.15688,0.202134,1.480654,-0.697294,2.20378,0.310888,-0.533493,0.969222,0
3.398684,-5.735777,0.157003,1.20345,0.859486,1.643072,-1.874825,-0.957872,-0.012954,0.028981,0.385479,0
3.446864,-4.953191,-0.438123,0.91424,0.066144,0.668328,-1.813215,-1.289864,0.261946,0.271839,-0.515977,0
3.064541,-5.886094,0.280859,-2.066802,4.146838,-1.296799,0.543017,3.95694,0.132501,-0.068954,-0.462934,0
5.187783,-5.999215,-0.859435,-3.147038,4.434,-0.473247,-1.495935,4.655885,0.129011,0.313611,-2.068781,0
2.935468,-5.171035,0.012047,1.356951,0.337508,0.92631,-0.960265,-1.476228,0.181759,0.030978,0.315727,0
3.090138,-7.284269,1.309953,-7.538059,7.520618,-2.613865,-1.206578,5.094321,-1.134659,-0.664902,-1.202392,0
