@relation seismic-bumps-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {1,0}

@data
0,0,185.329436,282.324282,187.061487,-133.367912,133.367912,1.732051,188.793538,0,0
0,0,168.008928,271.931977,169.740979,-77.942286,77.942286,1.732051,171.47303,0,0
0,0,221.702503,306.572993,223.434554,-48.497423,48.497423,1.732051,225.166605,0,0
0,0,304.840942,417.424245,306.572993,-122.975607,122.975607,1.732051,306.572993,0,0
0,0,336.017857,441.672956,337.749907,-133.367912,133.367912,1.732051,337.749907,0,0
0,0,337.749907,443.405007,339.481958,-121.243557,121.243557,1.732051,339.481958,0,0
0,12127.819755,717.069034,736.121593,-11405.554568,-12131.283856,-12115.695399,12126.087704,-11405.554568,-12124.355653,0
0,0,881.613861,866.025404,883.345912,22.51666,-22.51666,1.732051,883.345912,0,0
0,0,543.863954,538.667801,545.596004,-36.373067,36.373067,1.732051,545.596004,0,0
0,0,531.739598,597.557529,533.471649,-72.746134,72.746134,1.732051,533.471649,0,0
1.732051,696.284425,559.452411,549.060106,-131.635861,-620.074189,-763.834406,692.820323,-129.903811,-692.820323,1
0,34642.748202,1085.995856,1039.230485,-33553.288244,-34615.035389,-34665.264863,34642.748202,-33553.288244,-34641.016151,0
0,8663.718139,907.594623,782.886965,-7750.927364,-8334.628486,-8984.147539,8661.986089,-7750.927364,-8660.254038,0
0,0,758.638254,682.428018,760.370305,67.549981,-67.549981,1.732051,760.370305,0,0
1.732051,176.669182,888.542064,883.345912,717.069034,-124.707658,-219.970453,173.205081,718.801085,-173.205081,0
0,3467.565717,1203.775311,980.340757,-2258.594253,-3114.227352,-3812.243827,3465.833666,-2258.594253,-3464.101615,0
0,0,911.058725,775.958762,912.790776,173.205081,-173.205081,1.732051,912.790776,0,0
0,0,661.643408,611.413935,663.375459,135.099963,-135.099963,1.732051,663.375459,0,0
0,0,687.624171,628.734443,689.356221,32.908965,-32.908965,1.732051,689.356221,0,0
0,0,601.02163,571.576766,602.753681,91.798693,-91.798693,1.732051,602.753681,0,0
0,0,782.886965,791.547219,784.619016,29.444864,-29.444864,1.732051,784.619016,0,1
0,17322.240126,1498.223949,1373.51629,-15820.552076,-17143.838893,-17495.445207,17322.240126,-15820.552076,-17320.508076,0
0,0,1113.708669,1053.086891,1115.44072,-27.712813,27.712813,1.732051,1115.44072,0,0
0,0,805.403626,808.867727,807.135676,-17.320508,17.320508,1.732051,807.135676,0,0
1.732051,1389.104748,635.662646,602.753681,-748.245949,-1402.961154,-1366.588087,1385.640646,-746.513898,-1385.640646,0
1.732051,17154.231198,581.969071,639.126748,-15004.756146,-17204.460672,-15527.83549,15588.457268,-16561.869822,-15588.457268,0
0,0,691.088272,718.801085,692.820323,-25.980762,25.980762,1.732051,692.820323,0,0
0,0,509.222937,575.040868,510.954988,-24.248711,24.248711,1.732051,510.954988,0,0
0,0,439.940905,521.347293,441.672956,-36.373067,36.373067,1.732051,441.672956,0,0
1.732051,176.669182,604.485732,651.251104,433.012702,-77.942286,-266.735824,173.205081,434.744753,-173.205081,0
1.732051,1042.694586,924.915131,902.398471,-112.583302,-788.083117,-1288.645801,1039.230485,-110.851252,-1039.230485,0
0,0,1037.498434,992.465113,1039.230485,242.487113,-242.487113,1.732051,1039.230485,0,0
0,3467.565717,703.212628,727.461339,-2759.156936,-3401.747786,-3524.723393,3465.833666,-2759.156936,-3464.101615,0
0,0,666.839561,699.748526,668.571612,22.51666,-22.51666,1.732051,668.571612,0,0
0,0,521.347293,585.433173,523.079344,-27.712813,27.712813,1.732051,523.079344,0,0
0,0,914.522826,893.738217,916.254877,133.367912,-133.367912,1.732051,916.254877,0,0
0,5199.616524,1092.92406,1034.034332,-4101.496312,-4919.024293,-5471.548501,5197.884474,-4101.496312,-5196.152423,0
0,0,1027.106129,982.072808,1028.83818,183.597386,-183.597386,1.732051,1028.83818,0,0
1.732051,1215.899667,692.820323,720.533136,-517.883191,-1245.344531,-1177.794549,1212.435565,-516.151141,-1212.435565,0
0,0,703.212628,727.461339,704.944679,93.530744,-93.530744,1.732051,704.944679,0,0
0,6931.667332,732.657492,746.513898,-6193.813688,-6876.241706,-6978.432704,6929.935281,-6193.813688,-6928.20323,0
0,20791.537894,959.556147,923.18308,-12895.118262,-20673.758439,-13963.793611,13858.138511,-19823.321493,-13856.406461,0
0,0,1255.736835,1155.277889,1257.468886,181.865335,-181.865335,1.732051,1257.468886,0,1
0,57162.872802,1144.885584,1066.943297,-50814.906592,-57019.112585,-52096.62419,51963.256278,-56011.059015,-51961.524227,0
0,0,919.718979,892.006166,921.45103,180.133284,-180.133284,1.732051,921.45103,0,0
0,0,935.307436,904.130522,937.039487,69.282032,-69.282032,1.732051,937.039487,0,0
0,0,1335.411173,1217.631718,1337.143223,306.572993,-306.572993,1.732051,1337.143223,0,0
0,0,878.149759,859.097201,879.88181,3.464102,-3.464102,1.732051,879.88181,0,0
1.732051,-1.732051,658.179307,687.624171,658.179307,-22.51666,20.78461,1.732051,658.179307,0,0
1.732051,6929.935281,481.510125,550.792157,-6446.693106,-6981.896805,-6874.509655,6929.935281,-6446.693106,-6928.20323,0
1.732051,-1.732051,469.385769,540.399852,469.385769,-76.210236,74.478185,1.732051,469.385769,0,0
1.732051,-1.732051,973.412554,933.575385,973.412554,154.152522,-155.884573,1.732051,973.412554,0,0
1.732051,-1.732051,706.676729,725.729288,706.676729,10.392305,-12.124356,1.732051,706.676729,0,0
1.732051,-1.732051,673.767764,699.748526,673.767764,-43.30127,41.569219,1.732051,673.767764,0,0
3.464102,521.347293,677.231866,703.212628,157.616623,-545.596004,-493.63448,519.615242,159.348674,-519.615242,0
6.928203,2260.326304,1032.302281,980.340757,166.276878,-1983.198175,-1131.029177,862.561302,-1214.167616,-866.025404,0
3.464102,1040.962535,1364.856036,1245.344531,325.625552,-817.527981,-1260.932988,1039.230485,327.357603,-1039.230485,0
1.732051,6929.935281,1027.106129,980.340757,-5901.097101,-6879.705808,-6976.700653,6929.935281,-5901.097101,-6928.20323,0
1.732051,-1.732051,640.858799,677.231866,640.858799,-45.033321,43.30127,1.732051,640.858799,0,0
5.196152,1564.041879,1122.368923,1054.818942,83.138439,-1434.138069,-1162.206092,1037.498434,-433.012702,-1039.230485,1
1.732051,58893.191559,1654.108521,1470.511136,-50307.415706,-58609.135227,-52240.384407,51963.256278,-57235.618936,-51961.524227,0
1.732051,-1.732051,1352.731681,1236.684277,1352.731681,8.660254,-10.392305,1.732051,1352.731681,0,0
1.732051,-1.732051,784.619016,789.815168,784.619016,-83.138439,81.406388,1.732051,784.619016,0,0
3.464102,521.347293,987.26896,949.163843,467.653718,-590.629325,-448.601159,519.615242,469.385769,-519.615242,0
0,0,893.738217,872.953607,895.470268,-41.569219,41.569219,3.464102,895.470268,0,0
0,0,978.608706,940.503589,980.340757,34.641016,-34.641016,3.464102,980.340757,0,0
0,0,1319.822715,1205.507362,1321.554766,133.367912,-133.367912,3.464102,1321.554766,0,0
0,0,947.431792,914.522826,949.163843,-15.588457,15.588457,3.464102,949.163843,0,0
0,0,843.508743,834.848489,845.240794,-17.320508,17.320508,3.464102,845.240794,0,0
0,0,1463.582932,1318.090665,1465.314983,237.290961,-237.290961,3.464102,1465.314983,0,0
0,0,1733.782858,1529.400863,1735.514909,263.271723,-263.271723,3.464102,1735.514909,0,0
0,0,1195.115057,1108.512517,1196.847108,20.78461,-20.78461,3.464102,1196.847108,0,0
0,0,779.422863,789.815168,781.154914,-60.621778,60.621778,3.464102,781.154914,0,0
0,0,604.485732,651.251104,606.217783,-96.994845,96.994845,3.464102,606.217783,0,0
0,1735.514909,620.074189,663.375459,-1110.244568,-1820.385399,-1641.984166,1735.514909,-1110.244568,-1732.050808,0
1.732051,349.874263,599.289579,647.787002,254.611469,-351.606314,-339.481958,348.142212,256.34352,-346.410162,0
0,0,666.839561,701.480577,668.571612,-45.033321,45.033321,3.464102,668.571612,0,0
1.732051,696.284425,1210.703514,1129.297127,519.615242,-601.02163,-782.886965,694.552374,521.347293,-692.820323,0
1.732051,4856.670464,1804.796941,1596.950845,-1657.572623,-4480.815439,-3829.564336,3465.833666,-3041.481218,-3464.101615,0
3.464102,872.953607,1077.335602,1023.642027,386.24733,-767.298508,-788.083117,692.820323,216.506351,-692.820323,0
0,0,793.27927,807.135676,795.011321,31.176915,-31.176915,3.464102,795.011321,0,0
0,10395.768947,1584.826489,1435.870119,-8805.746306,-10182.726698,-10600.150942,10395.768947,-8805.746306,-10392.304845,0
0,0,1305.966309,1214.167616,1307.69836,206.114046,-206.114046,3.464102,1307.69836,0,0
0,0,1143.153533,1084.263806,1144.885584,29.444864,-29.444864,3.464102,1144.885584,0,0
0,0,1286.91375,1198.579159,1288.645801,114.315353,-114.315353,3.464102,1288.645801,0,0
0,0,1409.889357,1297.306055,1411.621408,180.133284,-180.133284,3.464102,1411.621408,0,0
0,0,1238.416327,1160.474041,1240.148378,53.693575,-53.693575,3.464102,1240.148378,0,0
0,0,779.422863,795.011321,781.154914,-25.980762,25.980762,3.464102,781.154914,0,0
0,0,736.121593,758.638254,737.853644,-34.641016,34.641016,1.732051,737.853644,0,0
0,0,1141.421482,1080.799704,1143.153533,43.30127,-43.30127,1.732051,1143.153533,0,0
0,0,1089.459958,1039.230485,1091.192009,65.817931,-65.817931,1.732051,1091.192009,0,0
3.464102,1046.158688,1248.808632,1167.402244,557.72036,-866.025404,-862.561302,691.088272,214.7743,-692.820323,0
0,0,885.077963,878.149759,886.810013,-22.51666,22.51666,1.732051,886.810013,0,0
1.732051,349.874263,931.843334,914.522826,587.165224,-346.410162,-344.678111,346.410162,588.897275,-346.410162,0
0,0,698.016475,729.19339,699.748526,-22.51666,22.51666,1.732051,699.748526,0,0
0,0,1305.966309,954.359995,1307.69836,384.515279,-384.515279,1.732051,1309.430411,0,0
0,0,881.613861,699.748526,883.345912,112.583302,-112.583302,1.732051,885.077963,0,0
0,0,627.002392,547.328055,628.734443,12.124356,-12.124356,1.732051,630.466494,0,0
1.732051,869.489505,627.002392,682.428018,-237.290961,-909.326674,-820.992083,866.025404,-235.55891,-866.025404,0
1.732051,523.079344,730.925441,767.298508,213.042249,-528.275496,-509.222937,519.615242,214.7743,-519.615242,0
0,0,639.126748,692.820323,640.858799,-74.478185,74.478185,1.732051,640.858799,0,0
0,0,730.925441,767.298508,732.657492,-41.569219,41.569219,1.732051,732.657492,0,0
1.732051,523.079344,694.552374,737.853644,176.669182,-583.701122,-453.797312,519.615242,178.401233,-519.615242,0
0,0,905.862572,909.326674,907.594623,-5.196152,5.196152,1.732051,907.594623,0,1
1.732051,69633.638617,833.116438,852.168997,-68447.183814,-69633.638617,-69273.372049,69282.032303,-68791.861924,-69282.032303,0
0,12127.819755,1243.61248,1188.186854,-10879.011122,-12042.949265,-12204.02999,12126.087704,-10879.011122,-12124.355653,0
0,0,836.58054,855.633099,838.312591,-17.320508,17.320508,1.732051,838.312591,0,0
0,0,878.149759,890.274115,879.88181,-60.621778,60.621778,1.732051,879.88181,0,0
1.732051,3990.645061,886.810013,897.202318,-2575.559551,-3994.109162,-3450.245209,3464.101615,-3093.442742,-3464.101615,0
0,0,1001.125367,990.733062,1002.857418,72.746134,-72.746134,1.732051,1002.857418,0,0
0,0,807.135676,833.116438,808.867727,-32.908965,32.908965,1.732051,808.867727,0,0
0,0,678.963917,727.461339,680.695967,-58.889727,58.889727,1.732051,680.695967,0,0
0,0,931.843334,933.575385,933.575385,13.856406,-13.856406,1.732051,933.575385,0,0
0,6931.667332,762.102355,795.011321,-6164.368824,-6962.844246,-6891.830163,6929.935281,-6164.368824,-6928.20323,0
0,0,684.160069,717.069034,685.89212,-24.248711,24.248711,1.732051,685.89212,0,0
0,0,838.312591,857.36515,840.044642,46.765372,-46.765372,1.732051,840.044642,0,0
0,0,749.978,786.351067,751.71005,-32.908965,32.908965,1.732051,751.71005,0,0
0,0,795.011321,822.724134,796.743371,-32.908965,32.908965,1.732051,796.743371,0,0
0,0,898.934369,907.594623,900.66642,-15.588457,15.588457,1.732051,900.66642,0,0
0,0,890.274115,909.326674,892.006166,-22.51666,22.51666,1.732051,892.006166,0,0
0,3467.565717,554.256258,628.734443,-2908.113306,-3562.828511,-3363.642668,3465.833666,-2908.113306,-3464.101615,0
0,0,557.72036,507.490887,559.452411,-19.052559,19.052559,1.732051,561.184462,0,0
1.732051,1389.104748,460.725515,448.601159,-923.18308,-1326.750919,-1442.798323,1385.640646,-919.718979,-1385.640646,0
0,0,424.352448,427.816549,426.084499,41.569219,-41.569219,1.732051,427.816549,0,0
0,0,713.604933,758.638254,715.336984,-72.746134,72.746134,1.732051,715.336984,0,0
1.732051,349.874263,569.844716,640.858799,225.166605,-424.352448,-266.735824,346.410162,226.898656,-346.410162,0
0,0,696.284425,744.781847,698.016475,-25.980762,25.980762,1.732051,698.016475,0,0
1.732051,349.874263,578.50497,647.787002,233.826859,-417.424245,-273.664028,346.410162,235.55891,-346.410162,0
0,0,483.242175,569.844716,484.974226,-102.190998,102.190998,1.732051,484.974226,0,0
0,0,786.351067,819.260032,788.083117,10.392305,-10.392305,1.732051,788.083117,0,0
0,0,898.934369,911.058725,900.66642,13.856406,-13.856406,1.732051,900.66642,0,0
0,0,677.231866,729.19339,678.963917,-53.693575,53.693575,1.732051,678.963917,0,0
3.464102,1738.979011,1125.833025,1096.388161,-431.280651,-1706.070045,-1581.362387,1557.113676,-601.02163,-1558.845727,0
0,0,1203.775311,1160.474041,1205.507362,96.994845,-96.994845,1.732051,1205.507362,0,0
0,0,1028.83818,1018.445875,1030.570231,-12.124356,12.124356,1.732051,1030.570231,0,0
1.732051,176.669182,1011.517672,1002.857418,840.044642,-187.061487,-157.616623,173.205081,841.776692,-173.205081,0
0,0,812.331829,831.384388,814.06388,-24.248711,24.248711,1.732051,814.06388,0,0
3.464102,699.748526,1373.51629,1286.91375,1028.83818,-637.394697,-398.371686,344.678111,685.89212,-346.410162,0
0,0,1117.172771,1079.067653,1118.904822,10.392305,-10.392305,1.732051,1118.904822,0,0
0,0,1505.152152,1073.871501,1506.884203,375.855025,-375.855025,1.732051,1508.616253,0,0
0,0,810.599778,656.447256,812.331829,-1.732051,1.732051,1.732051,814.06388,0,0
0,0,753.442101,623.538291,755.174152,45.033321,-45.033321,1.732051,756.906203,0,0
0,0,512.687039,478.046023,514.41909,-25.980762,25.980762,1.732051,516.151141,0,0
0,0,384.515279,401.835787,386.24733,-57.157677,57.157677,1.732051,387.979381,0,0
0,0,458.993464,446.869108,460.725515,-84.87049,84.87049,1.732051,462.457566,0,0
0,0,439.940905,434.744753,441.672956,-50.229473,50.229473,1.732051,443.405007,0,0
0,0,320.429399,363.73067,322.16145,-109.119201,109.119201,1.732051,323.893501,0,0
0,0,304.840942,353.338365,306.572993,-32.908965,32.908965,1.732051,308.305044,0,0
0,0,361.998619,387.979381,363.73067,-38.105118,38.105118,1.732051,365.46272,0,0
0,0,424.352448,426.084499,426.084499,-17.320508,17.320508,1.732051,427.816549,0,0
0,0,320.429399,363.73067,322.16145,-117.779455,117.779455,1.732051,323.893501,0,0
0,0,372.390924,394.907584,374.122974,-39.837169,39.837169,1.732051,375.855025,0,0
0,0,486.706277,462.457566,488.438328,-79.674337,79.674337,1.732051,490.170379,0,0
0,0,408.763991,415.692194,410.496041,-98.726896,98.726896,1.732051,412.228092,0,0
0,0,301.376841,351.606314,303.108891,-110.851252,110.851252,1.732051,304.840942,0,0
0,0,327.357603,367.194771,329.089653,-131.635861,131.635861,1.732051,330.821704,0,0
0,0,325.625552,365.46272,327.357603,-117.779455,117.779455,1.732051,329.089653,0,0
0,0,306.572993,332.553755,308.305044,-51.961524,51.961524,1.732051,310.037095,0,0
0,0,495.366531,467.653718,497.098582,-102.190998,102.190998,1.732051,498.830633,0,0
0,0,415.692194,420.888346,417.424245,-77.942286,77.942286,1.732051,419.156295,0,0
0,0,452.065261,439.940905,453.797312,-48.497423,48.497423,1.732051,455.529362,0,0
0,0,472.84987,452.065261,474.581921,-57.157677,57.157677,1.732051,476.313972,0,0
0,0,448.601159,438.208854,450.33321,-72.746134,72.746134,1.732051,452.065261,0,0
0,0,458.993464,443.405007,460.725515,-41.569219,41.569219,1.732051,462.457566,0,0
1.732051,176.669182,510.954988,474.581921,339.481958,-173.205081,-171.47303,173.205081,342.94606,-173.205081,0
0,0,450.33321,438.208854,452.065261,-53.693575,53.693575,1.732051,453.797312,0,0
0,0,431.280651,427.816549,433.012702,-76.210236,76.210236,1.732051,434.744753,0,0
0,6931.667332,538.667801,491.902429,-6387.803378,-6874.509655,-6980.164755,6929.935281,-6386.071328,-6928.20323,0
0,0,540.399852,490.170379,542.131903,13.856406,-13.856406,1.732051,543.863954,0,0
0,0,445.137058,433.012702,446.869108,-81.406388,81.406388,1.732051,448.601159,0,0
1.732051,523.079344,530.007547,483.242175,12.124356,-349.874263,-687.624171,519.615242,15.588457,-519.615242,0
0,0,471.11782,448.601159,472.84987,-50.229473,50.229473,1.732051,474.581921,0,0
0,0,353.338365,379.319127,355.070416,-10.392305,10.392305,1.732051,356.802466,0,0
0,0,379.319127,394.907584,381.051178,-67.549981,67.549981,1.732051,382.783228,0,0
1.732051,523.079344,467.653718,446.869108,-50.229473,-528.275496,-509.222937,519.615242,-46.765372,-519.615242,0
0,0,381.051178,394.907584,382.783228,-57.157677,57.157677,1.732051,384.515279,0,0
0,0,367.194771,382.783228,368.926822,-8.660254,8.660254,1.732051,370.658873,0,0
0,0,367.194771,382.783228,368.926822,13.856406,-13.856406,1.732051,370.658873,0,0
0,0,393.175533,398.371686,394.907584,-12.124356,12.124356,1.732051,396.639635,0,0
0,0,530.007547,604.485732,531.739598,-100.458947,100.458947,1.732051,531.739598,0,0
1.732051,523.079344,561.184462,630.466494,43.30127,-614.878037,-422.620397,519.615242,45.033321,-519.615242,0
1.732051,14382.949906,1091.192009,1061.747145,-12763.482401,-14388.146058,-13840.818003,13856.406461,-13281.365592,-13856.406461,0
1.732051,1389.104748,1099.852263,1068.675348,-284.056332,-1401.229103,-1368.320138,1385.640646,-282.324282,-1385.640646,0
0,6931.667332,1636.788013,1505.152152,-5289.683166,-6916.078875,-6938.595535,6929.935281,-5289.683166,-6928.20323,0
0,0,1330.21502,1250.540683,1331.947071,93.530744,-93.530744,1.732051,1331.947071,0,0
0,0,1647.180318,1506.884203,1648.912369,36.373067,-36.373067,1.732051,1648.912369,0,0
0,0,928.379233,924.915131,930.111284,-55.425626,55.425626,1.732051,930.111284,0,0
0,12127.819755,836.58054,850.436947,-11286.043062,-12157.264618,-12089.714637,12126.087704,-11286.043062,-12124.355653,0
0,0,1146.617635,1101.584314,1148.349685,62.353829,-62.353829,1.732051,1148.349685,0,0
0,0,743.049796,774.226711,744.781847,-24.248711,24.248711,1.732051,744.781847,0,0
1.732051,16118.464815,848.704896,860.829251,-9541.867899,-16005.881513,-10489.299691,10392.304845,-15255.903513,-10392.304845,0
0,0,1179.5266,1129.297127,1181.258651,12.124356,-12.124356,1.732051,1181.258651,0,0
0,0,890.274115,886.810013,892.006166,-24.248711,24.248711,1.732051,892.006166,0,0
0,0,536.93575,602.753681,538.667801,-112.583302,112.583302,1.732051,538.667801,0,0
0,0,504.026785,576.772919,505.758836,-103.923048,103.923048,1.732051,505.758836,0,0
1.732051,1042.694586,587.165224,642.59085,-450.33321,-1129.297127,-947.431792,1039.230485,-448.601159,-1039.230485,0
0,0,512.687039,583.701122,514.41909,-77.942286,77.942286,1.732051,514.41909,0,0
0,0,635.662646,682.428018,637.394697,-38.105118,38.105118,1.732051,637.394697,0,0
0,0,971.680503,950.895893,973.412554,110.851252,-110.851252,1.732051,973.412554,0,0
1.732051,1042.694586,814.06388,824.456184,-223.434554,-1042.694586,-1034.034332,1039.230485,-221.702503,-1039.230485,0
0,0,654.715205,699.748526,656.447256,-72.746134,72.746134,1.732051,656.447256,0,0
0,0,639.126748,687.624171,640.858799,-46.765372,46.765372,1.732051,640.858799,0,0
0,0,1132.761228,1084.263806,1134.493279,256.34352,-256.34352,1.732051,1134.493279,0,0
0,13859.870562,902.398471,898.934369,-12952.275939,-13792.320581,-13918.76029,13858.138511,-12952.275939,-13856.406461,0
0,0,810.599778,824.456184,812.331829,-91.798693,91.798693,1.732051,812.331829,0,0
0,0,606.217783,661.643408,607.949833,-86.60254,86.60254,1.732051,607.949833,0,0
0,0,765.566457,789.815168,767.298508,-10.392305,10.392305,1.732051,767.298508,0,0
0,0,1039.230485,1009.785621,1040.962535,69.282032,-69.282032,1.732051,1040.962535,0,0
0,0,912.790776,897.202318,914.522826,5.196152,-5.196152,1.732051,914.522826,0,0
1.732051,2085.389172,1311.162461,1212.435565,-419.156295,-1759.76362,-2047.284055,1732.050808,-763.834406,-1732.050808,1
0,69283.764354,990.733062,956.092046,-68289.56719,-69202.357966,-69359.974589,69283.764354,-68289.56719,-69282.032303,0
0,0,916.254877,898.934369,917.986928,22.51666,-22.51666,1.732051,917.986928,0,0
1.732051,523.079344,1260.932988,1172.598397,743.049796,-398.371686,-639.126748,519.615242,744.781847,-519.615242,1
0,34642.748202,1508.616253,1366.588087,-33130.667847,-34408.921343,-34871.378909,34642.748202,-33130.667847,-34641.016151,0
0,0,1214.167616,1136.22533,1215.899667,116.047404,-116.047404,1.732051,1215.899667,0,0
1.732051,349.874263,1040.962535,997.661265,696.284425,-346.410162,-344.678111,346.410162,698.016475,-346.410162,0
0,0,704.944679,730.925441,706.676729,-107.38715,107.38715,1.732051,706.676729,0,0
0,3467.565717,607.949833,652.983154,-2854.419731,-3479.690072,-3446.781107,3465.833666,-2854.419731,-3464.101615,0
0,0,573.308817,627.002392,575.040868,-64.08588,64.08588,1.732051,575.040868,0,0
0,0,841.776692,838.312591,843.508743,53.693575,-53.693575,1.732051,843.508743,0,0
3.464102,3647.699001,1084.263806,1028.83818,-646.054951,-3464.101615,-1900.059736,1730.318757,-2547.846738,-1732.050808,0
0,3467.565717,848.704896,843.508743,-2613.664669,-3434.656751,-3491.814428,3465.833666,-2613.664669,-3464.101615,0
0,0,1134.493279,1068.675348,1136.22533,119.511506,-119.511506,1.732051,1136.22533,0,0
1.732051,349.874263,1385.640646,1266.12914,1040.962535,-168.008928,-523.079344,346.410162,1042.694586,-346.410162,0
1.732051,8147.566999,1430.673967,1316.358614,-5495.797212,-7889.491428,-7175.886496,6928.20323,-6706.500727,-6928.20323,0
0,0,973.412554,952.627944,975.144605,31.176915,-31.176915,1.732051,975.144605,0,0
0,0,1099.852263,1053.086891,1101.584314,62.353829,-62.353829,1.732051,1101.584314,0,0
0,0,1383.908595,1279.985547,1385.640646,152.420471,-152.420471,1.732051,1385.640646,0,0
0,0,1279.985547,1196.847108,1281.717598,74.478185,-74.478185,1.732051,1281.717598,0,0
0,0,1889.667431,1683.553385,1891.399482,161.080725,-161.080725,1.732051,1891.399482,0,0
0,0,1503.420101,1375.248341,1505.152152,216.506351,-216.506351,1.732051,1505.152152,0,0
0,0,1200.31121,1132.761228,1202.04326,0,0,1.732051,1202.04326,0,0
0,0,1548.453422,1413.353459,1550.185473,263.271723,-263.271723,3.464102,1550.185473,0,0
3.464102,1046.158688,1453.190628,1337.143223,762.102355,-838.312591,-890.274115,692.820323,419.156295,-692.820323,0
0,6931.667332,1958.949463,1740.711062,-4967.521716,-6569.668713,-7285.005697,6931.667332,-4967.521716,-6928.20323,0
1.732051,-1.732051,2222.221186,1948.557159,2222.221186,614.878037,-616.610087,1.732051,2222.221186,0,0
3.464102,174.937132,2049.016105,1811.725145,1875.811025,247.683265,-594.093427,173.205081,1877.543075,-173.205081,0
0,0,2111.369934,1863.686669,2113.101985,557.72036,-559.452411,1.732051,2113.101985,0,0
3.464102,1219.363769,3060.533777,2622.324923,2196.240424,-424.352448,-1652.37647,864.293353,1853.294364,-866.025404,0
1.732051,-1.732051,2445.65574,2126.958392,2445.65574,233.826859,-235.55891,1.732051,2445.65574,0,0
1.732051,349.874263,1664.500826,1136.22533,1319.822715,547.328055,-1240.148378,344.678111,1321.554766,-346.410162,0
0,1735.514909,1293.841953,921.45103,-436.476804,-1148.349685,-2315.75193,1732.050808,-436.476804,-1732.050808,0
0,0,1174.330448,852.168997,1176.062498,389.711432,-391.443483,0,1176.062498,0,0
1.732051,4337.055222,940.503589,717.069034,-2521.865976,-3938.683536,-3853.813047,3462.369564,-3386.159329,-3464.101615,0
0,12127.819755,917.986928,704.944679,-11204.636674,-11739.840374,-12508.870932,12124.355653,-11204.636674,-12124.355653,0
1.732051,696.284425,848.704896,665.10751,157.616623,-310.037095,-1075.603552,691.088272,159.348674,-692.820323,0
0,0,1264.39709,1198.579159,1266.12914,15.588457,-17.320508,0,1264.39709,0,0
1.732051,1215.899667,1932.968701,1740.711062,722.265187,-826.188235,-1598.682895,1210.703514,722.265187,-1212.435565,0
0,0,1815.189246,1695.677741,1816.921297,57.157677,-58.889727,0,1815.189246,0,0
0,0,1382.176544,1331.947071,1383.908595,-22.51666,20.78461,0,1382.176544,0,0
0,6935.131434,1053.086891,1056.550993,-2409.282673,-6787.907115,-3602.66568,3464.101615,-5875.116339,-3464.101615,0
0,0,995.929214,1009.785621,997.661265,88.334591,-90.066642,0,995.929214,0,0
0,0,1441.066272,1382.176544,1442.798323,15.588457,-17.320508,0,1441.066272,0,0
0,5199.616524,1706.070045,1603.879048,-3488.350326,-5138.994746,-5253.310099,5196.152423,-3490.082377,-5196.152423,0
0,0,1255.736835,1226.291972,1257.468886,3.464102,-5.196152,0,1255.736835,0,0
0,0,1139.689431,1129.297127,1141.421482,-10.392305,8.660254,0,1139.689431,0,0
0,0,956.092046,980.340757,957.824097,-60.621778,58.889727,0,956.092046,0,0
1.732051,1042.694586,1328.482969,1293.841953,290.984536,-940.503589,-1137.957381,1037.498434,290.984536,-1039.230485,0
1.732051,349.874263,1467.047034,1411.621408,1122.368923,-297.912739,-394.907584,344.678111,1122.368923,-346.410162,0
0,0,1215.899667,1200.31121,1217.631718,-55.425626,53.693575,0,1215.899667,0,0
0,0,1525.936761,1460.118831,1527.668812,-15.588457,13.856406,0,1525.936761,0,0
1.732051,869.489505,1245.344531,1224.559921,381.051178,-872.953607,-859.097201,864.293353,381.051178,-866.025404,0
0,0,1311.162461,1279.985547,1312.894512,58.889727,-60.621778,0,1311.162461,0,0
0,0,1829.045653,1716.46235,1830.777704,13.856406,-15.588457,0,1829.045653,0,0
1.732051,-1.732051,1141.421482,1139.689431,1141.421482,-84.87049,83.138439,0,1139.689431,0,0
1.732051,6929.935281,1590.022641,1520.740609,-5338.180589,-6888.366062,-6968.040399,6928.20323,-5339.91264,-6928.20323,0
3.464102,6067.373979,2002.250734,1870.614872,-3193.901689,-5961.71888,-5294.879319,5194.420372,-4059.927093,-5196.152423,1
1.732051,46768.835906,1983.198175,1853.294364,-32657.817977,-46552.329555,-34852.32635,34641.016151,-44783.905681,-34641.016151,1
3.464102,35164.095495,1962.413565,1835.973856,-32678.602586,-34717.226387,-35082.689107,34639.284101,-33198.217829,-34641.016151,0
1.732051,-1.732051,1712.998249,1626.395708,1712.998249,254.611469,-256.34352,0,1711.266198,0,0
1.732051,-1.732051,1536.329066,1475.707288,1536.329066,154.152522,-155.884573,0,1534.597016,0,0
1.732051,-1.732051,1758.03157,1664.500826,1758.03157,329.089653,-330.821704,0,1756.299519,0,0
1.732051,6929.935281,1818.653348,1730.318757,-5109.549882,-6841.60069,-7014.805771,6928.20323,-5111.281933,-6928.20323,0
